
vl=VLMAX ta ma

vredminu.vs,1.00,1.00,2.00,2.00,4.00,9.50,35.00,,1.00,2.00,2.00,4.00,9.50,35.01,,,2.00,2.00,4.00,9.50,35.00,,,,2.00,4.00,9.50,35.00,
vredmin.vs,1.00,1.00,2.00,2.00,4.00,9.50,35.02,,1.00,2.00,2.00,4.00,9.50,35.00,,,2.00,2.00,4.00,9.50,35.01,,,,2.00,4.00,9.50,35.01,
vredmaxu.vs,1.00,1.00,2.00,2.00,4.00,9.50,35.01,,1.00,2.00,2.00,4.00,9.50,35.00,,,2.00,2.00,4.00,9.50,35.01,,,,2.00,4.00,9.50,35.01,
vredmax.vs,1.00,1.00,2.00,2.00,4.00,9.50,35.00,,1.00,2.00,2.00,4.00,9.50,35.00,,,2.00,2.00,4.00,9.50,35.00,,,,2.00,4.00,9.50,35.00,
vaaddu.vv,1.00,1.00,1.00,1.00,2.00,4.00,8.00,,1.00,1.00,1.00,2.00,4.00,8.00,,,1.00,1.00,2.00,4.00,8.00,,,,1.00,2.00,4.00,8.00,
vaaddu.vx,1.00,1.00,1.00,1.00,2.00,4.00,8.00,,1.00,1.00,1.00,2.00,4.00,8.00,,,1.00,1.00,2.00,4.00,8.00,,,,1.00,2.00,4.00,8.00,
vaadd.vv,1.00,1.00,1.00,1.00,2.00,4.00,8.00,,1.00,1.00,1.00,2.00,4.00,8.00,,,1.00,1.00,2.00,4.00,8.00,,,,1.00,2.00,4.00,8.00,
vaadd.vx,1.00,1.00,1.00,1.00,2.00,4.00,8.00,,1.00,1.00,1.00,2.00,4.00,8.00,,,1.00,1.00,2.00,4.00,8.00,,,,1.00,2.00,4.00,8.00,
vasubu.vv,1.00,1.00,1.00,1.00,2.00,4.00,8.00,,1.00,1.00,1.00,2.00,4.00,8.00,,,1.00,1.00,2.00,4.00,8.00,,,,1.00,2.00,4.00,8.00,
vasubu.vx,1.00,1.00,1.00,1.00,2.00,4.00,8.00,,1.00,1.00,1.00,2.00,4.00,8.00,,,1.00,1.00,2.00,4.00,8.00,,,,1.00,2.00,4.00,8.00,
vasub.vv,1.00,1.00,1.00,1.00,2.00,4.00,8.00,,1.00,1.00,1.00,2.00,4.00,8.00,,,1.00,1.00,2.00,4.00,8.00,,,,1.00,2.00,4.00,8.00,
vasub.vx,1.00,1.00,1.00,1.00,2.00,4.00,8.00,,1.00,1.00,1.00,2.00,4.00,8.00,,,1.00,1.00,2.00,4.00,8.00,,,,1.00,2.00,4.00,8.00,
vslide1up.vx,1.00,1.00,1.00,2.00,4.00,8.00,16.00,,1.00,1.00,2.00,4.00,8.00,16.00,,,1.00,2.00,4.00,8.00,16.00,,,,2.00,4.00,8.00,16.00,
vslide1down.vx,1.00,1.00,1.00,3.00,5.00,9.00,17.00,,1.00,1.00,3.00,5.00,9.00,17.00,,,1.00,3.00,5.00,9.00,17.00,,,,3.00,5.00,9.00,17.00,
vadc.vvm,1.00,1.00,1.00,2.00,4.00,8.00,9.00,,1.00,1.00,2.00,4.00,8.00,16.00,,,1.00,2.00,4.00,8.00,16.00,,,,2.00,4.00,8.00,16.00,
vadc.vxm,1.00,1.00,1.00,2.00,4.00,8.00,9.00,,1.00,1.00,2.00,4.00,8.00,16.00,,,1.00,2.00,4.00,8.00,16.00,,,,2.00,4.00,8.00,16.00,
vadc.vim,1.00,1.00,1.00,2.00,4.00,8.00,9.00,,1.00,1.00,2.00,4.00,8.00,16.00,,,1.00,2.00,4.00,8.00,16.00,,,,2.00,4.00,8.00,16.00,
vmadc.vvm,1.00,1.00,1.00,2.00,4.00,8.00,11.00,,1.00,1.00,2.00,4.00,8.00,18.00,,,1.00,2.00,4.00,8.00,18.00,,,,2.00,4.00,8.00,18.00,
vmadc.vxm,1.00,1.00,1.00,2.00,4.00,8.00,11.00,,1.00,1.00,2.00,4.00,8.00,18.00,,,1.00,2.00,4.00,8.00,18.00,,,,2.00,4.00,8.00,18.00,
vmadc.vim,1.00,1.00,1.00,2.00,4.00,8.00,11.00,,1.00,1.00,2.00,4.00,8.00,18.00,,,1.00,2.00,4.00,8.00,18.00,,,,2.00,4.00,8.00,18.00,
vmadc.vv,1.00,1.00,1.00,2.00,4.00,8.00,11.00,,1.00,1.00,2.00,4.00,8.00,18.00,,,1.00,2.00,4.00,8.00,18.00,,,,2.00,4.00,8.00,18.00,
vmadc.vx,1.00,1.00,1.00,2.00,4.00,8.00,11.00,,1.00,1.00,2.00,4.00,8.00,18.00,,,1.00,2.00,4.00,8.00,18.00,,,,2.00,4.00,8.00,18.00,
vmadc.vi,1.00,1.00,1.00,2.00,4.00,8.00,11.00,,1.00,1.00,2.00,4.00,8.00,18.00,,,1.00,2.00,4.00,8.00,18.00,,,,2.00,4.00,8.00,18.00,
vsbc.vvm,1.00,1.00,1.00,2.00,4.00,8.00,9.00,,1.00,1.00,2.00,4.00,8.00,16.00,,,1.00,2.00,4.00,8.00,16.00,,,,2.00,4.00,8.00,16.00,
vsbc.vxm,1.00,1.00,1.00,2.00,4.00,8.00,9.00,,1.00,1.00,2.00,4.00,8.00,16.00,,,1.00,2.00,4.00,8.00,16.00,,,,2.00,4.00,8.00,16.00,
vmsbc.vvm,1.00,1.00,1.00,2.00,4.00,8.00,11.00,,1.00,1.00,2.00,4.00,8.00,18.00,,,1.00,2.00,4.00,8.00,18.00,,,,2.00,4.00,8.00,18.00,
vmsbc.vxm,1.00,1.00,1.00,2.00,4.00,8.00,11.00,,1.00,1.00,2.00,4.00,8.00,18.00,,,1.00,2.00,4.00,8.00,18.00,,,,2.00,4.00,8.00,18.00,
vmsbc.vv,1.00,1.00,1.00,2.00,4.00,8.00,11.00,,1.00,1.00,2.00,4.00,8.00,18.00,,,1.00,2.00,4.00,8.00,18.00,,,,2.00,4.00,8.00,18.00,
vmsbc.vx,1.00,1.00,1.00,2.00,4.00,8.00,11.00,,1.00,1.00,2.00,4.00,8.00,18.00,,,1.00,2.00,4.00,8.00,18.00,,,,2.00,4.00,8.00,18.00,
vmerge.vvm,1.00,1.00,1.00,2.00,4.00,8.00,16.00,,1.00,1.00,2.00,4.00,8.00,16.00,,,1.00,2.00,4.00,8.00,16.00,,,,2.00,4.00,8.00,16.00,
